Happy,Amusing,Beauty,Calm,Energizing,Angry,Triumphant,prolific_id,stimulus_id,age,Country of Birth,Current Country of Residence,Current UK area of residence,Employment Status,First Language,Hearing difficulties,Nationality,Sex,Student Status,tmf_core,tmf_would_like_to_be,tmf_interests_seen_as,tmf_attitudes_seen_as,tmf_behaviour_seen_as,tmf_appearance_seen_as,sex,gender_identity,gender_text,sex_orientation,orient_text,ethnicity,disability,community_sss,national_sss,target,tmf_avg,tmf_label,sss_avg
1,1,1,1,3,1,1,5fde8fc3c0e40a651914c261,HO-GyyhtDnA,30,United Kingdom,United Kingdom,"London, England ",Part-Time,English,No,United Kingdom,Male,No,3.0,4.0,6.0,4.0,6.0,3.0,Male,Man,,Homosexual (lesbian or gay),,White,No,10.0,10.0,masc,4.333333333333333,neither nor,10.0
2,4,2,1,7,6,2,5f3d63427c561a0f0d0cb09c,Zl-50U1tsBM,41,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Male,No,3.0,3.0,5.0,4.0,4.0,2.0,Male,Man,,Homosexual (lesbian or gay),,White,Yes,3.0,3.0,masc,3.5,neither nor,3.0
4,4,3,2,5,2,2,5f3d63427c561a0f0d0cb09c,cYszuGaptkk,41,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Male,No,3.0,3.0,5.0,4.0,4.0,2.0,Male,Man,,Homosexual (lesbian or gay),,White,Yes,3.0,3.0,mix,3.5,neither nor,3.0
7,1,6,4,4,4,4,5d6a55cb78fce300014e078e,VIqv8YRVDuY,28,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Full-Time,English,No,United Kingdom,Male,No,4.0,1.0,3.0,3.0,4.0,1.0,Male,Man,,Heterosexual (straight),,Multiple ethnic groups,No,2.0,2.0,fem,2.6666666666666665,neither nor,2.0
5,5,4,3,2,1,2,615822379d204660be9076d9,2-m3SEGs0kM,22,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",DATA EXPIRED,English,No,United Kingdom,Male,No,1.0,1.0,1.0,1.0,2.0,1.0,Male,Man,,Heterosexual (straight),,White,No,5.0,5.0,mix,1.1666666666666667,resolutely masculine,5.0
5,1,1,1,5,4,3,5e63adfb9ab3e612a6913e14,HO-GyyhtDnA,43,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Unemployed (and job seeking),English,No,United Kingdom,Male,No,2.0,3.0,3.0,4.0,2.0,1.0,Male,Man,,Heterosexual (straight),,White,No,5.0,2.0,masc,2.5,neither nor,3.5
5,6,1,4,1,1,1,5e8f8ebc09b58f28c329da6f,2-m3SEGs0kM,32,Switzerland,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,English,No,United Kingdom,Male,No,3.0,1.0,4.0,4.0,5.0,3.0,Male,Man,,Heterosexual (straight),,White,No,4.0,3.0,mix,3.333333333333333,neither nor,3.5
3,1,2,1,5,2,4,5810a2fa7d3e6d0001df294c,cYszuGaptkk,38,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Full-Time,English,No,United Kingdom,Male,No,4.0,3.0,2.0,3.0,4.0,2.0,Male,Man,,Heterosexual (straight),,White,No,5.0,3.0,mix,3.0,neither nor,4.0
4,2,4,3,4,1,3,5810a2fa7d3e6d0001df294c,VIqv8YRVDuY,38,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Full-Time,English,No,United Kingdom,Male,No,4.0,3.0,2.0,3.0,4.0,2.0,Male,Man,,Heterosexual (straight),,White,No,5.0,3.0,fem,3.0,neither nor,4.0
3,2,2,1,5,6,4,5c9034a2eedbd9001573ca14,HO-GyyhtDnA,57,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Male,No,3.0,3.0,3.0,3.0,2.0,2.0,Male,Man,,Heterosexual (straight),,White,Yes,7.0,8.0,masc,2.6666666666666665,neither nor,7.5
3,1,2,2,3,1,3,59feed1da383a100011b3eaa,VIqv8YRVDuY,47,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,English,No,United Kingdom,Male,No,2.0,2.0,3.0,4.0,4.0,2.0,Male,Man,,Heterosexual (straight),,White,No,6.0,8.0,fem,2.833333333333333,neither nor,7.0
1,1,1,1,4,3,4,59feed1da383a100011b3eaa,Zl-50U1tsBM,47,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,English,No,United Kingdom,Male,No,2.0,2.0,3.0,4.0,4.0,2.0,Male,Man,,Heterosexual (straight),,White,No,6.0,8.0,masc,2.833333333333333,neither nor,7.0
3,3,2,2,3,1,3,59feed1da383a100011b3eaa,2-m3SEGs0kM,47,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,English,No,United Kingdom,Male,No,2.0,2.0,3.0,4.0,4.0,2.0,Male,Man,,Heterosexual (straight),,White,No,6.0,8.0,mix,2.833333333333333,neither nor,7.0
2,3,1,2,3,4,1,6074130be61cc52f7acdd375,2-m3SEGs0kM,27,United Kingdom,United Kingdom,Scotland,Full-Time,English,No,United Kingdom,Male,No,3.0,2.0,2.0,2.0,2.0,3.0,Male,Man,,Heterosexual (straight),,White,No,8.0,8.0,mix,2.333333333333333,resolutely masculine,8.0
3,4,3,1,5,4,2,5f3d63427c561a0f0d0cb09c,HO-GyyhtDnA,41,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Male,No,3.0,3.0,5.0,4.0,4.0,2.0,Male,Man,,Homosexual (lesbian or gay),,White,Yes,3.0,3.0,masc,3.5,neither nor,3.0
5,4,5,4,5,1,5,5e7886313dacaa3fbb808a67,cYszuGaptkk,41,United Kingdom,United Kingdom,"North East, England    (Tees Valley, Durham, Northumberland and Tyne and Wear)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Male,No,2.0,2.0,3.0,2.0,2.0,2.0,Male,Man,,Heterosexual (straight),,White,Yes,6.0,5.0,mix,2.1666666666666665,resolutely masculine,5.5
5,5,1,2,5,3,6,61bb378040db417c1a138a7c,HO-GyyhtDnA,58,Hong Kong,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,English,No,United Kingdom,Male,No,2.0,2.0,3.0,2.0,3.0,3.0,Male,Man,,Heterosexual (straight),,Asian,No,7.0,6.0,masc,2.5,neither nor,6.5
4,3,2,1,5,2,3,5f3d63427c561a0f0d0cb09c,2-m3SEGs0kM,41,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Male,No,3.0,3.0,5.0,4.0,4.0,2.0,Male,Man,,Homosexual (lesbian or gay),,White,Yes,3.0,3.0,mix,3.5,neither nor,3.0
6,6,6,6,4,1,1,61bb378040db417c1a138a7c,2-m3SEGs0kM,58,Hong Kong,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,English,No,United Kingdom,Male,No,2.0,2.0,3.0,2.0,3.0,3.0,Male,Man,,Heterosexual (straight),,Asian,No,7.0,6.0,mix,2.5,neither nor,6.5
3,3,2,2,2,1,2,5fde8fc3c0e40a651914c261,2-m3SEGs0kM,30,United Kingdom,United Kingdom,"London, England ",Part-Time,English,No,United Kingdom,Male,No,3.0,4.0,6.0,4.0,6.0,3.0,Male,Man,,Homosexual (lesbian or gay),,White,No,10.0,10.0,mix,4.333333333333333,neither nor,10.0
6,6,3,4,4,1,4,61bb378040db417c1a138a7c,cYszuGaptkk,58,Hong Kong,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,English,No,United Kingdom,Male,No,2.0,2.0,3.0,2.0,3.0,3.0,Male,Man,,Heterosexual (straight),,Asian,No,7.0,6.0,mix,2.5,neither nor,6.5
7,1,1,4,5,4,5,5d6a55cb78fce300014e078e,cYszuGaptkk,28,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Full-Time,English,No,United Kingdom,Male,No,4.0,1.0,3.0,3.0,4.0,1.0,Male,Man,,Heterosexual (straight),,Multiple ethnic groups,No,2.0,2.0,mix,2.6666666666666665,neither nor,2.0
3,5,3,2,2,1,1,615822379d204660be9076d9,pdzliNhlqWI,22,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",DATA EXPIRED,English,No,United Kingdom,Male,No,1.0,1.0,1.0,1.0,2.0,1.0,Male,Man,,Heterosexual (straight),,White,No,5.0,5.0,fem,1.1666666666666667,resolutely masculine,5.0
4,5,2,2,6,3,4,61bb378040db417c1a138a7c,Zl-50U1tsBM,58,Hong Kong,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,English,No,United Kingdom,Male,No,2.0,2.0,3.0,2.0,3.0,3.0,Male,Man,,Heterosexual (straight),,Asian,No,7.0,6.0,masc,2.5,neither nor,6.5
5,1,1,1,4,1,2,5e8f8ebc09b58f28c329da6f,cYszuGaptkk,32,Switzerland,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,English,No,United Kingdom,Male,No,3.0,1.0,4.0,4.0,5.0,3.0,Male,Man,,Heterosexual (straight),,White,No,4.0,3.0,mix,3.333333333333333,neither nor,3.5
6,1,3,2,2,1,2,5e63adfb9ab3e612a6913e14,VIqv8YRVDuY,43,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Unemployed (and job seeking),English,No,United Kingdom,Male,No,2.0,3.0,3.0,4.0,2.0,1.0,Male,Man,,Heterosexual (straight),,White,No,5.0,2.0,fem,2.5,neither nor,3.5
1,1,1,1,6,5,3,5e8f8ebc09b58f28c329da6f,HO-GyyhtDnA,32,Switzerland,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,English,No,United Kingdom,Male,No,3.0,1.0,4.0,4.0,5.0,3.0,Male,Man,,Heterosexual (straight),,White,No,4.0,3.0,masc,3.333333333333333,neither nor,3.5
6,3,4,4,4,1,4,5810a2fa7d3e6d0001df294c,pdzliNhlqWI,38,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Full-Time,English,No,United Kingdom,Male,No,4.0,3.0,2.0,3.0,4.0,2.0,Male,Man,,Heterosexual (straight),,White,No,5.0,3.0,fem,3.0,neither nor,4.0
3,1,4,2,2,1,1,5d5ee5dc742933001d8f3b4c,VIqv8YRVDuY,27,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Part-Time,English,No,United Kingdom,Female,Yes,6.0,6.0,4.0,4.0,4.0,7.0,Female,Woman,,Heterosexual (straight),,White,No,5.0,3.0,fem,5.166666666666667,resolutely feminine,4.0
2,1,1,1,5,3,1,5d5ee5dc742933001d8f3b4c,Zl-50U1tsBM,27,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Part-Time,English,No,United Kingdom,Female,Yes,6.0,6.0,4.0,4.0,4.0,7.0,Female,Woman,,Heterosexual (straight),,White,No,5.0,3.0,masc,5.166666666666667,resolutely feminine,4.0
1,1,1,1,4,3,1,5d5ee5dc742933001d8f3b4c,HO-GyyhtDnA,27,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Part-Time,English,No,United Kingdom,Female,Yes,6.0,6.0,4.0,4.0,4.0,7.0,Female,Woman,,Heterosexual (straight),,White,No,5.0,3.0,masc,5.166666666666667,resolutely feminine,4.0
5,5,2,2,4,1,3,5e1ccec8551fa0000cdc1f0b,2-m3SEGs0kM,38,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Male,Yes,2.0,2.0,4.0,4.0,3.0,3.0,Male,Man,,Heterosexual (straight),,White,Yes,2.0,2.0,mix,3.0,neither nor,2.0
2,2,2,2,5,1,4,5e1ccec8551fa0000cdc1f0b,Zl-50U1tsBM,38,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Male,Yes,2.0,2.0,4.0,4.0,3.0,3.0,Male,Man,,Heterosexual (straight),,White,Yes,2.0,2.0,masc,3.0,neither nor,2.0
6,7,6,5,6,1,6,5e7886313dacaa3fbb808a67,2-m3SEGs0kM,41,United Kingdom,United Kingdom,"North East, England    (Tees Valley, Durham, Northumberland and Tyne and Wear)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Male,No,2.0,2.0,3.0,2.0,2.0,2.0,Male,Man,,Heterosexual (straight),,White,Yes,6.0,5.0,mix,2.1666666666666665,resolutely masculine,5.5
6,5,5,4,7,1,6,5e7886313dacaa3fbb808a67,HO-GyyhtDnA,41,United Kingdom,United Kingdom,"North East, England    (Tees Valley, Durham, Northumberland and Tyne and Wear)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Male,No,2.0,2.0,3.0,2.0,2.0,2.0,Male,Man,,Heterosexual (straight),,White,Yes,6.0,5.0,masc,2.1666666666666665,resolutely masculine,5.5
6,7,6,6,5,1,6,5e7886313dacaa3fbb808a67,pdzliNhlqWI,41,United Kingdom,United Kingdom,"North East, England    (Tees Valley, Durham, Northumberland and Tyne and Wear)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Male,No,2.0,2.0,3.0,2.0,2.0,2.0,Male,Man,,Heterosexual (straight),,White,Yes,6.0,5.0,fem,2.1666666666666665,resolutely masculine,5.5
2,2,2,2,4,2,2,615822379d204660be9076d9,Zl-50U1tsBM,22,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",DATA EXPIRED,English,No,United Kingdom,Male,No,1.0,1.0,1.0,1.0,2.0,1.0,Male,Man,,Heterosexual (straight),,White,No,5.0,5.0,masc,1.1666666666666667,resolutely masculine,5.0
7,4,1,4,7,7,7,5d6a55cb78fce300014e078e,HO-GyyhtDnA,28,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Full-Time,English,No,United Kingdom,Male,No,4.0,1.0,3.0,3.0,4.0,1.0,Male,Man,,Heterosexual (straight),,Multiple ethnic groups,No,2.0,2.0,masc,2.6666666666666665,neither nor,2.0
6,6,6,6,2,1,2,61bb378040db417c1a138a7c,pdzliNhlqWI,58,Hong Kong,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,English,No,United Kingdom,Male,No,2.0,2.0,3.0,2.0,3.0,3.0,Male,Man,,Heterosexual (straight),,Asian,No,7.0,6.0,fem,2.5,neither nor,6.5
4,3,3,2,2,1,1,615822379d204660be9076d9,VIqv8YRVDuY,22,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",DATA EXPIRED,English,No,United Kingdom,Male,No,1.0,1.0,1.0,1.0,2.0,1.0,Male,Man,,Heterosexual (straight),,White,No,5.0,5.0,fem,1.1666666666666667,resolutely masculine,5.0
5,1,2,1,2,1,1,5e63adfb9ab3e612a6913e14,cYszuGaptkk,43,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Unemployed (and job seeking),English,No,United Kingdom,Male,No,2.0,3.0,3.0,4.0,2.0,1.0,Male,Man,,Heterosexual (straight),,White,No,5.0,2.0,mix,2.5,neither nor,3.5
6,1,4,5,1,1,2,5e8f8ebc09b58f28c329da6f,VIqv8YRVDuY,32,Switzerland,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,English,No,United Kingdom,Male,No,3.0,1.0,4.0,4.0,5.0,3.0,Male,Man,,Heterosexual (straight),,White,No,4.0,3.0,fem,3.333333333333333,neither nor,3.5
5,3,2,1,2,1,1,5e63adfb9ab3e612a6913e14,2-m3SEGs0kM,43,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Unemployed (and job seeking),English,No,United Kingdom,Male,No,2.0,3.0,3.0,4.0,2.0,1.0,Male,Man,,Heterosexual (straight),,White,No,5.0,2.0,mix,2.5,neither nor,3.5
5,6,5,3,4,1,3,615822379d204660be9076d9,cYszuGaptkk,22,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",DATA EXPIRED,English,No,United Kingdom,Male,No,1.0,1.0,1.0,1.0,2.0,1.0,Male,Man,,Heterosexual (straight),,White,No,5.0,5.0,mix,1.1666666666666667,resolutely masculine,5.0
2,1,1,1,4,4,4,5810a2fa7d3e6d0001df294c,Zl-50U1tsBM,38,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Full-Time,English,No,United Kingdom,Male,No,4.0,3.0,2.0,3.0,4.0,2.0,Male,Man,,Heterosexual (straight),,White,No,5.0,3.0,masc,3.0,neither nor,4.0
6,3,3,3,5,1,4,5810a2fa7d3e6d0001df294c,2-m3SEGs0kM,38,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Full-Time,English,No,United Kingdom,Male,No,4.0,3.0,2.0,3.0,4.0,2.0,Male,Man,,Heterosexual (straight),,White,No,5.0,3.0,mix,3.0,neither nor,4.0
4,6,4,3,4,3,2,57d3d904f89a210001188e3a,2-m3SEGs0kM,52,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,5.0,5.0,4.0,4.0,5.0,4.0,Female,Woman,,Heterosexual (straight),,White,Yes,3.0,2.0,mix,4.5,neither nor,2.5
7,6,5,2,5,1,3,57d3d904f89a210001188e3a,VIqv8YRVDuY,52,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,5.0,5.0,4.0,4.0,5.0,4.0,Female,Woman,,Heterosexual (straight),,White,Yes,3.0,2.0,fem,4.5,neither nor,2.5
6,7,6,3,5,1,4,57d3d904f89a210001188e3a,pdzliNhlqWI,52,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,5.0,5.0,4.0,4.0,5.0,4.0,Female,Woman,,Heterosexual (straight),,White,Yes,3.0,2.0,fem,4.5,neither nor,2.5
6,6,2,2,5,2,2,5921c56653cb680001205679,2-m3SEGs0kM,32,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,English,No,United Kingdom,Female,No,5.0,5.0,3.0,3.0,3.0,7.0,Female,Woman,,Bisexual,,White,No,7.0,8.0,mix,4.333333333333333,neither nor,7.5
5,6,4,2,3,1,4,61471dc7b568462f804535ff,VIqv8YRVDuY,41,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,English,No,United Kingdom,Female,Yes,4.0,4.0,3.0,3.0,3.0,5.0,Female,Woman,,Heterosexual (straight),,White,No,5.0,2.0,fem,3.6666666666666665,neither nor,3.5
4,5,2,1,3,1,3,61471dc7b568462f804535ff,cYszuGaptkk,41,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,English,No,United Kingdom,Female,Yes,4.0,4.0,3.0,3.0,3.0,5.0,Female,Woman,,Heterosexual (straight),,White,No,5.0,2.0,mix,3.6666666666666665,neither nor,3.5
6,4,3,2,5,1,4,57d3d904f89a210001188e3a,cYszuGaptkk,52,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,5.0,5.0,4.0,4.0,5.0,4.0,Female,Woman,,Heterosexual (straight),,White,Yes,3.0,2.0,mix,4.5,neither nor,2.5
4,4,2,1,6,5,6,57d3d904f89a210001188e3a,HO-GyyhtDnA,52,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,5.0,5.0,4.0,4.0,5.0,4.0,Female,Woman,,Heterosexual (straight),,White,Yes,3.0,2.0,masc,4.5,neither nor,2.5
1,3,2,1,4,3,2,5efe68ee28ca793693dcda80,Zl-50U1tsBM,37,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,5.0,5.0,4.0,4.0,5.0,7.0,Female,Woman,,Heterosexual (straight),,White,Yes,5.0,5.0,masc,5.0,resolutely feminine,5.0
5,2,1,1,7,6,6,5921c56653cb680001205679,HO-GyyhtDnA,32,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,English,No,United Kingdom,Female,No,5.0,5.0,3.0,3.0,3.0,7.0,Female,Woman,,Bisexual,,White,No,7.0,8.0,masc,4.333333333333333,neither nor,7.5
7,3,7,3,3,1,2,5921c56653cb680001205679,pdzliNhlqWI,32,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,English,No,United Kingdom,Female,No,5.0,5.0,3.0,3.0,3.0,7.0,Female,Woman,,Bisexual,,White,No,7.0,8.0,fem,4.333333333333333,neither nor,7.5
6,1,2,2,5,1,6,5921c56653cb680001205679,cYszuGaptkk,32,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,English,No,United Kingdom,Female,No,5.0,5.0,3.0,3.0,3.0,7.0,Female,Woman,,Bisexual,,White,No,7.0,8.0,mix,4.333333333333333,neither nor,7.5
3,4,3,3,2,1,3,5efe68ee28ca793693dcda80,2-m3SEGs0kM,37,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,5.0,5.0,4.0,4.0,5.0,7.0,Female,Woman,,Heterosexual (straight),,White,Yes,5.0,5.0,mix,5.0,resolutely feminine,5.0
4,2,1,1,7,5,6,5921c56653cb680001205679,Zl-50U1tsBM,32,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,English,No,United Kingdom,Female,No,5.0,5.0,3.0,3.0,3.0,7.0,Female,Woman,,Bisexual,,White,No,7.0,8.0,masc,4.333333333333333,neither nor,7.5
3,4,4,4,3,2,4,5efe68ee28ca793693dcda80,cYszuGaptkk,37,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,5.0,5.0,4.0,4.0,5.0,7.0,Female,Woman,,Heterosexual (straight),,White,Yes,5.0,5.0,mix,5.0,resolutely feminine,5.0
3,6,1,1,6,5,4,61471dc7b568462f804535ff,HO-GyyhtDnA,41,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,English,No,United Kingdom,Female,Yes,4.0,4.0,3.0,3.0,3.0,5.0,Female,Woman,,Heterosexual (straight),,White,No,5.0,2.0,masc,3.6666666666666665,neither nor,3.5
1,2,2,1,1,1,1,5efe68ee28ca793693dcda80,pdzliNhlqWI,37,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,5.0,5.0,4.0,4.0,5.0,7.0,Female,Woman,,Heterosexual (straight),,White,Yes,5.0,5.0,fem,5.0,resolutely feminine,5.0
