Electric_Acoustic,Distorted_Clear,Many_FewInstruments,Loud_Soft,Heavy_Light,High pitch_Low pitch,Wide_Narrow_pitch_variation,Punchy_Smooth,Harmonious_Disharmonious,Clear_NoMelody,Repetitive_NonRepetitive,Complex_SimpleRhythm,Fast_SlowTempo,Dense_Sparse,Strong_WeakBeat,prolific_id,stimulus_id,age,Country of Birth,Current Country of Residence,Current UK area of residence,Employment Status,Experience with musical instruments,First Language,Hearing difficulties,Nationality,Sex,Student Status,target
2,5,5,3,3,5,3,3,4,4,3,6,3,3,4,5ed18d516f7b8e0e377758fa,Zl-50U1tsBM,44,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,masc
2,2,3,5,3,6,5,5,5,5,3,3,3,3,4,5f7e0c5f582257095a86ff6e,HO-GyyhtDnA,39,United Kingdom,United Kingdom,Wales,Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,masc
2,2,2,2,1,6,5,1,3,3,2,2,2,2,3,5f196e2fab8a9003090bd474,Zl-50U1tsBM,21,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,Yes,masc
2,2,3,1,1,6,4,3,6,6,5,5,4,4,4,6147a56ede21f199226e8b7a,HO-GyyhtDnA,24,France,United Kingdom,"London, England ",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
2,7,5,4,5,4,6,3,2,1,1,7,3,5,1,612550d21d30a44cb0d2d579,pdzliNhlqWI,41,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Other,Yes. For 5+ years.,English,No,United Kingdom,Female,No,fem
6,5,2,3,3,3,2,5,2,2,3,6,3,5,2,5ffc6d5f2e58f30303c20217,pdzliNhlqWI,25,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,fem
5,3,3,5,5,3,2,6,2,3,6,3,3,5,6,5ffc6d5f2e58f30303c20217,VIqv8YRVDuY,25,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,fem
3,3,5,5,3,6,5,3,6,7,6,3,5,6,6,5ffc6d5f2e58f30303c20217,cYszuGaptkk,25,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,mix
3,4,4,5,2,5,3,3,4,5,4,4,3,2,4,5d979f377bc9750018a7a6bf,cYszuGaptkk,28,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,mix
6,3,5,6,7,5,5,6,2,1,2,6,5,5,3,5ff0bcb250c73d4aad16886f,2-m3SEGs0kM,30,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
2,3,3,3,6,3,5,3,3,3,2,3,2,3,5,5f7e0c5f582257095a86ff6e,VIqv8YRVDuY,39,United Kingdom,United Kingdom,Wales,Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,fem
6,6,2,5,7,3,6,5,6,5,7,2,3,2,6,6043ae623e7869398030c7e2,VIqv8YRVDuY,46,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
5,5,3,3,5,4,4,5,5,5,5,4,2,5,3,5d456f55b2da940019185094,cYszuGaptkk,57,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,Yes,mix
2,2,5,6,5,6,5,2,3,3,5,6,3,5,6,5ffc6d5f2e58f30303c20217,HO-GyyhtDnA,25,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,masc
2,5,5,2,3,5,5,3,5,5,5,4,2,5,3,5d456f55b2da940019185094,HO-GyyhtDnA,57,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,Yes,masc
2,2,6,7,3,4,7,5,7,7,4,7,4,7,7,6043ae623e7869398030c7e2,HO-GyyhtDnA,46,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
2,7,5,5,5,2,2,3,1,1,5,4,3,5,3,5d456f55b2da940019185094,VIqv8YRVDuY,57,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,Yes,fem
4,6,6,6,5,3,5,5,4,3,2,6,5,6,6,5c0ca233632102000147c7db,2-m3SEGs0kM,36,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Unemployed (and job seeking),Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
3,3,4,4,5,4,3,4,5,5,3,4,4,3,5,5c0ca233632102000147c7db,cYszuGaptkk,36,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Unemployed (and job seeking),Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5af59900892f4e000163b98a,cYszuGaptkk,50,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",DATA EXPIRED,Yes. For 5+ years.,English,No,United Kingdom,Male,DATA EXPIRED,mix
5,6,6,3,6,2,3,4,3,2,1,3,2,6,4,5d979f377bc9750018a7a6bf,2-m3SEGs0kM,28,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,mix
2,3,4,1,1,6,4,1,3,4,5,6,5,2,5,5d979f377bc9750018a7a6bf,HO-GyyhtDnA,28,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,masc
7,5,7,7,7,2,4,4,4,3,3,5,3,4,5,577d9254c6144900014a0083,2-m3SEGs0kM,59,United Kingdom,United Kingdom,Wales,Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,mix
3,4,5,5,5,4,5,4,4,3,3,6,4,4,3,577d9254c6144900014a0083,pdzliNhlqWI,59,United Kingdom,United Kingdom,Wales,Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,fem
2,3,3,3,3,5,3,2,3,3,2,2,3,2,3,6110e8ea36e9b36a6ed2cebf,Zl-50U1tsBM,37,Germany,United Kingdom,Scotland,Part-Time,Yes. For 3-4 years.,English,No,United Kingdom,Female,No,masc
6,6,5,5,6,5,5,6,2,3,2,6,5,5,3,60e55bb59cfd0aa9803b4470,pdzliNhlqWI,28,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
3,2,2,2,3,3,5,2,2,2,2,2,3,2,2,6110e8ea36e9b36a6ed2cebf,pdzliNhlqWI,37,Germany,United Kingdom,Scotland,Part-Time,Yes. For 3-4 years.,English,No,United Kingdom,Female,No,fem
6,6,6,6,5,3,5,6,2,3,3,5,3,5,5,60e55bb59cfd0aa9803b4470,VIqv8YRVDuY,28,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
1,1,5,5,2,6,4,5,6,6,3,6,4,3,4,577d9254c6144900014a0083,HO-GyyhtDnA,59,United Kingdom,United Kingdom,Wales,Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,masc
5,5,5,6,6,3,5,5,3,6,6,5,3,6,6,60e55bb59cfd0aa9803b4470,cYszuGaptkk,28,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
7,7,7,7,7,3,6,6,3,2,5,6,4,5,5,5963c7e5c11b6a0001dc2421,pdzliNhlqWI,31,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Part-Time,Yes. For 3-4 years.,English,No,United Kingdom,Female,No,fem
5,6,7,7,7,2,5,6,2,2,1,6,3,6,2,60e55bb59cfd0aa9803b4470,2-m3SEGs0kM,28,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
5,5,5,5,5,4,5,5,3,2,3,5,4,5,5,59e4b3a1896cfc0001921095,2-m3SEGs0kM,50,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Unemployed (and job seeking),Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
4,3,2,5,5,4,5,5,3,3,5,6,5,5,5,5810f69c7d3e6d0001df29a5,VIqv8YRVDuY,68,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)","Not in paid work (e.g. homemaker', 'retired or disabled)",Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
3,3,2,5,5,3,4,5,4,2,2,4,3,3,5,5f7e0c5f582257095a86ff6e,2-m3SEGs0kM,39,United Kingdom,United Kingdom,Wales,Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,mix
2,4,3,3,3,5,4,4,4,3,2,3,3,3,3,5f7e0c5f582257095a86ff6e,Zl-50U1tsBM,39,United Kingdom,United Kingdom,Wales,Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,masc
2,1,2,1,4,5,3,1,5,6,4,4,4,1,6,5f196e2fab8a9003090bd474,cYszuGaptkk,21,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,Yes,mix
2,3,5,3,2,4,5,2,4,5,4,6,3,4,4,5ed18d516f7b8e0e377758fa,HO-GyyhtDnA,44,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,masc
5,3,2,5,5,3,3,3,2,5,3,6,3,3,5,5ff0bcb250c73d4aad16886f,cYszuGaptkk,30,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
7,5,1,6,7,2,2,2,2,2,2,3,2,3,5,5f196e2fab8a9003090bd474,VIqv8YRVDuY,21,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,Yes,fem
5,5,3,3,5,6,5,3,2,2,7,5,4,3,3,5d456f55b2da940019185094,Zl-50U1tsBM,57,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,Yes,masc
4,4,4,4,4,4,4,4,4,7,4,6,4,4,7,577d9254c6144900014a0083,cYszuGaptkk,59,United Kingdom,United Kingdom,Wales,Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,mix
3,3,2,3,5,4,4,4,4,4,3,5,4,4,4,577d9254c6144900014a0083,Zl-50U1tsBM,59,United Kingdom,United Kingdom,Wales,Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,masc
1,7,4,4,4,3,4,3,4,3,3,6,3,4,3,577d9254c6144900014a0083,VIqv8YRVDuY,59,United Kingdom,United Kingdom,Wales,Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,fem
3,3,5,2,3,5,5,2,6,5,5,3,3,5,3,60e55bb59cfd0aa9803b4470,HO-GyyhtDnA,28,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
5,2,6,5,6,1,7,6,1,1,1,7,5,5,7,6110e8ea36e9b36a6ed2cebf,2-m3SEGs0kM,37,Germany,United Kingdom,Scotland,Part-Time,Yes. For 3-4 years.,English,No,United Kingdom,Female,No,mix
3,3,3,3,3,5,5,2,3,3,3,2,2,3,3,60e55bb59cfd0aa9803b4470,Zl-50U1tsBM,28,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
7,7,7,7,7,2,5,5,2,4,3,5,3,5,3,5963c7e5c11b6a0001dc2421,2-m3SEGs0kM,31,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Part-Time,Yes. For 3-4 years.,English,No,United Kingdom,Female,No,mix
5,4,2,2,2,6,5,4,5,6,4,6,3,1,3,60fd39605911cc95aa9b1b11,HO-GyyhtDnA,22,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,masc
5,3,5,5,3,5,3,3,3,5,3,3,3,3,3,5963c7e5c11b6a0001dc2421,HO-GyyhtDnA,31,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Part-Time,Yes. For 3-4 years.,English,No,United Kingdom,Female,No,masc
3,2,5,3,3,3,2,2,2,3,2,2,2,2,2,5963c7e5c11b6a0001dc2421,Zl-50U1tsBM,31,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Part-Time,Yes. For 3-4 years.,English,No,United Kingdom,Female,No,masc
5,4,2,3,5,5,3,2,4,5,5,6,3,3,5,60fd39605911cc95aa9b1b11,cYszuGaptkk,22,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,mix
5,3,5,6,6,3,3,3,3,5,5,3,5,4,3,5963c7e5c11b6a0001dc2421,VIqv8YRVDuY,31,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Part-Time,Yes. For 3-4 years.,English,No,United Kingdom,Female,No,fem
4,2,2,3,1,7,7,1,7,7,7,3,3,3,3,6110e8ea36e9b36a6ed2cebf,HO-GyyhtDnA,37,Germany,United Kingdom,Scotland,Part-Time,Yes. For 3-4 years.,English,No,United Kingdom,Female,No,masc
5,7,6,6,6,5,4,6,3,5,3,3,5,3,3,5963c7e5c11b6a0001dc2421,cYszuGaptkk,31,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Part-Time,Yes. For 3-4 years.,English,No,United Kingdom,Female,No,mix
7,7,2,7,6,3,2,2,1,1,5,3,5,4,3,5e5bd0b15bb3123a2e2a2c07,VIqv8YRVDuY,22,United Kingdom,United Kingdom,Scotland,Unemployed (and job seeking),Yes. For 5+ years.,English,No,United Kingdom,Female,No,fem
3,3,4,4,3,5,5,4,4,5,4,5,4,4,5,59e4b3a1896cfc0001921095,HO-GyyhtDnA,50,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Unemployed (and job seeking),Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
4,5,4,5,5,3,4,4,3,4,4,5,4,5,5,59e4b3a1896cfc0001921095,VIqv8YRVDuY,50,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Unemployed (and job seeking),Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
5,3,2,3,3,6,5,2,1,2,2,6,3,4,5,5e5bd0b15bb3123a2e2a2c07,cYszuGaptkk,22,United Kingdom,United Kingdom,Scotland,Unemployed (and job seeking),Yes. For 5+ years.,English,No,United Kingdom,Female,No,mix
6,6,7,6,5,2,1,3,3,2,2,6,4,4,3,5810f69c7d3e6d0001df29a5,2-m3SEGs0kM,68,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)","Not in paid work (e.g. homemaker', 'retired or disabled)",Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
3,3,5,5,5,2,5,6,6,7,6,6,5,5,6,6110e8ea36e9b36a6ed2cebf,VIqv8YRVDuY,37,Germany,United Kingdom,Scotland,Part-Time,Yes. For 3-4 years.,English,No,United Kingdom,Female,No,fem
3,1,3,7,5,7,7,4,4,7,7,3,3,5,5,6110e8ea36e9b36a6ed2cebf,cYszuGaptkk,37,Germany,United Kingdom,Scotland,Part-Time,Yes. For 3-4 years.,English,No,United Kingdom,Female,No,mix
6,5,2,3,5,2,5,2,4,4,5,5,2,3,4,60fd39605911cc95aa9b1b11,VIqv8YRVDuY,22,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,fem
5,6,3,2,4,5,3,2,3,3,2,5,2,2,2,60fd39605911cc95aa9b1b11,Zl-50U1tsBM,22,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,masc
2,6,2,2,6,5,4,2,2,1,5,7,6,4,1,60fd39605911cc95aa9b1b11,pdzliNhlqWI,22,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,fem
5,6,5,5,6,2,3,2,2,1,1,5,3,5,2,60fd39605911cc95aa9b1b11,2-m3SEGs0kM,22,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,mix
6,6,2,3,3,6,3,3,1,2,1,3,2,2,1,5e5bd0b15bb3123a2e2a2c07,Zl-50U1tsBM,22,United Kingdom,United Kingdom,Scotland,Unemployed (and job seeking),Yes. For 5+ years.,English,No,United Kingdom,Female,No,masc
7,7,6,7,7,2,5,7,1,1,1,6,2,6,2,5e5bd0b15bb3123a2e2a2c07,2-m3SEGs0kM,22,United Kingdom,United Kingdom,Scotland,Unemployed (and job seeking),Yes. For 5+ years.,English,No,United Kingdom,Female,No,mix
4,6,6,5,7,2,2,2,3,2,1,5,4,4,2,5810f69c7d3e6d0001df29a5,pdzliNhlqWI,68,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)","Not in paid work (e.g. homemaker', 'retired or disabled)",Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
5,7,5,6,6,5,6,3,1,2,1,7,5,5,1,5e5bd0b15bb3123a2e2a2c07,pdzliNhlqWI,22,United Kingdom,United Kingdom,Scotland,Unemployed (and job seeking),Yes. For 5+ years.,English,No,United Kingdom,Female,No,fem
2,3,3,3,2,3,6,1,4,5,1,3,2,5,2,5e5bd0b15bb3123a2e2a2c07,HO-GyyhtDnA,22,United Kingdom,United Kingdom,Scotland,Unemployed (and job seeking),Yes. For 5+ years.,English,No,United Kingdom,Female,No,masc
2,3,3,5,5,3,3,4,5,5,5,3,3,3,5,5f7e0c5f582257095a86ff6e,cYszuGaptkk,39,United Kingdom,United Kingdom,Wales,Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,mix
3,3,5,4,5,5,5,3,3,3,3,6,6,5,3,60d205ced0447ecd3d238b03,pdzliNhlqWI,24,United Kingdom,United Kingdom,Scotland,Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
3,3,6,2,4,2,3,5,6,6,2,5,3,3,5,6147a56ede21f199226e8b7a,cYszuGaptkk,24,France,United Kingdom,"London, England ",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
6,6,5,6,5,2,6,5,2,1,2,6,3,6,6,5ffc6d5f2e58f30303c20217,2-m3SEGs0kM,25,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,mix
3,3,2,3,3,5,3,3,4,3,2,3,3,3,3,5d3ef33e8da0790017c90e08,Zl-50U1tsBM,32,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
3,2,3,3,2,6,5,5,5,5,3,3,5,3,6,5d3ef33e8da0790017c90e08,HO-GyyhtDnA,32,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
6,3,4,6,3,5,3,3,2,6,5,5,2,5,3,60d205ced0447ecd3d238b03,cYszuGaptkk,24,United Kingdom,United Kingdom,Scotland,Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
6,6,6,3,5,2,4,3,3,3,2,6,3,6,3,5ecb7a2d7a32d26eca7526ba,2-m3SEGs0kM,52,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,DATA EXPIRED,mix
5,5,6,2,3,2,2,3,1,3,2,5,4,4,3,6147a56ede21f199226e8b7a,2-m3SEGs0kM,24,France,United Kingdom,"London, England ",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
6,5,3,3,4,3,3,3,2,3,5,6,3,3,4,5ecb7a2d7a32d26eca7526ba,cYszuGaptkk,52,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,DATA EXPIRED,mix
2,3,2,2,2,4,3,2,3,4,4,5,3,3,3,5ecb7a2d7a32d26eca7526ba,Zl-50U1tsBM,52,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,DATA EXPIRED,masc
5,5,5,5,7,3,5,4,4,2,2,5,3,5,5,5d3ef33e8da0790017c90e08,2-m3SEGs0kM,32,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
4,5,5,5,4,4,4,3,3,2,2,5,4,5,3,5d3ef33e8da0790017c90e08,pdzliNhlqWI,32,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
3,7,5,3,5,4,4,3,2,2,5,4,3,5,2,5d456f55b2da940019185094,pdzliNhlqWI,57,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,Yes,fem
7,7,6,6,6,3,4,5,3,2,2,5,3,3,3,6043ae623e7869398030c7e2,2-m3SEGs0kM,46,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
5,4,2,5,7,3,3,2,2,3,2,3,4,3,6,5d3ef33e8da0790017c90e08,VIqv8YRVDuY,32,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
2,3,3,2,2,6,5,2,3,3,5,6,3,3,5,5ffc6d5f2e58f30303c20217,Zl-50U1tsBM,25,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,masc
5,2,3,4,3,5,4,5,4,5,3,2,4,3,3,5d3ef33e8da0790017c90e08,cYszuGaptkk,32,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
