Electric/Acoustic,Distorted/Clear,Many Instruments/Few Instruments,Loud/Soft,Heavy/Light,High pitch/Low pitch,Wide pitch variation/Narrow pitch variation,Punchy/Smooth,Harmonious/Disharmonious,Clear melody/No melody,Repetitive/Non-repetitive,Complex rhythm/Simple rhythm,Fast tempo/Slow tempo,Dense/Sparse,Strong beat/Weak beat,prolific_id,stimulus_id
1,3,6,5,5,3,5,3,3,5,3,7,3,5,5,5fea2e6613597c51a166f24d,fCeIH4at49g
3,6,5,6,6,2,2,6,2,2,6,6,3,6,6,5dfc01544a2ad4918e665575,6NL_inUJ-yE
3,2,2,1,3,5,3,1,6,6,3,4,3,5,2,5bb0cc738f3bd70001e513e3,04ww4xZ8pH4
3,6,4,5,3,4,6,6,4,5,6,3,5,2,2,5961076cee166f00019591bf,bkJxh88VNnc
6,6,3,5,6,2,5,5,3,3,3,3,3,5,5,5f29ed73209c1b1a178602e3,Q59nlktSIkw
1,3,6,1,3,5,6,2,5,4,2,7,3,4,3,5c4afb7234ee9300011cbbfc,6cYp20jojU0
6,5,6,3,3,3,2,4,3,1,3,5,2,4,3,5d776e218a8d1d00166d36a6,9-RTErCdQCY
3,7,5,4,6,4,4,2,2,2,2,3,3,4,4,5af4cd9c20299700016d1245,pdzliNhlqWI
2,3,6,5,6,2,6,4,5,5,3,6,3,5,5,6037a63eb08c240350cfd0db,VIqv8YRVDuY
6,6,5,7,6,5,4,3,3,3,3,5,3,4,4,6284049591dc2c6570e93482,lk2g6a0eS88
4,7,6,7,7,4,5,3,3,4,2,7,4,5,5,5ebd495e39fb6f017b95054a,bbbGSR6NAo8
2,6,2,5,5,3,5,3,2,3,3,5,3,3,5,5fc93d0e16b69439e106238e,cYszuGaptkk
6,5,5,2,7,2,6,6,2,2,2,6,5,5,5,616823f4aacb6e9b1cde751c,8x2cXDumjKU
3,3,5,2,3,7,5,2,6,3,3,5,2,2,3,5b7924d8338a93000154ad21,Zl-50U1tsBM
1,3,6,1,2,7,6,2,5,2,3,4,3,3,3,60c114f1542c86cb1e3e7c86,jJc3CUlCiOo
6,5,6,6,6,4,5,6,3,4,3,5,6,6,6,611a634c7e0e602c9a6b3ad1,e6CJ0qsyJjQ
2,2,5,1,1,5,3,1,2,1,1,6,5,3,1,5ba11949a896050001d50742,Se_WPWR0ZMU
2,3,6,3,1,6,7,2,4,6,1,6,3,2,2,608702d7661a76c56f62a02a,76xq8R9cEOI
1,3,5,2,3,4,6,3,6,3,1,7,3,4,2,5c4afb7234ee9300011cbbfc,Xh-dQTJAaqE
4,5,6,3,6,2,5,4,6,5,4,6,3,5,5,5bb0cc738f3bd70001e513e3,_7-8YYf0dMA
5,5,3,5,3,6,6,5,5,6,5,4,4,1,4,5dfc01544a2ad4918e665575,Zl-50U1tsBM
5,6,3,3,5,3,5,2,3,3,3,6,6,7,5,5961076cee166f00019591bf,htMLdB-qYr0
3,5,5,3,3,3,3,3,3,3,3,3,3,2,2,5d4d9ea8c088850019ec5b32,NajVEu7_lQU
4,3,3,7,7,5,5,7,5,3,4,5,3,3,3,60c114f1542c86cb1e3e7c86,XF6lXzF4ltI
3,5,3,3,5,3,3,3,3,3,3,3,3,3,3,5d4d9ea8c088850019ec5b32,flaRc0J0BwM
6,6,3,3,5,2,6,7,1,2,7,7,4,3,7,5fea2e6613597c51a166f24d,flaRc0J0BwM
3,6,3,3,5,3,2,2,2,2,3,6,3,3,2,5bb0cc738f3bd70001e513e3,_H9hUA0Ck8c
1,2,3,2,2,3,3,1,1,1,3,3,2,3,2,5ba11949a896050001d50742,AsBTxUxT8-I
5,6,4,5,5,3,3,5,4,3,3,5,4,5,6,5dfc01544a2ad4918e665575,2-m3SEGs0kM
2,6,2,2,2,5,2,1,2,1,1,2,2,2,1,5d4d9ea8c088850019ec5b32,39QOYRNmfjg
3,6,5,3,6,2,5,2,2,3,3,6,3,3,3,5b7924d8338a93000154ad21,pdzliNhlqWI
2,2,6,2,3,2,3,2,5,5,3,3,3,3,3,5f29ed73209c1b1a178602e3,EXL8_DhTqNE
2,2,7,4,5,3,6,2,2,2,2,5,5,5,6,5961076cee166f00019591bf,Rohm2GCg74U
3,3,6,2,2,7,6,1,6,6,3,6,2,2,2,5b7924d8338a93000154ad21,HO-GyyhtDnA
2,2,3,2,1,3,3,2,5,4,5,3,3,2,3,5a95d013f6dfdd0001ea60be,Zl-50U1tsBM
2,3,3,3,2,5,3,2,5,3,3,2,3,3,2,60bb9dd521d84c33662850ae,cU6os7foP1g
6,5,5,7,6,4,4,1,1,3,1,6,2,4,3,60b7be9f5e3d9290ded3bedf,0YThUgMIgac
6,6,5,3,3,3,4,3,2,5,3,6,3,3,3,57a6891d8eccbc0001f39f89,TLdsiPBq3IE
1,3,3,2,2,6,6,2,5,2,3,6,3,2,2,5fc00a11268eb941e7d8b066,zg1nAydNm_A
1,5,7,2,3,6,6,2,3,3,2,5,2,5,2,5de0803843e90d0fcc462b13,aaHbR1KXwYM
7,6,3,6,7,3,4,6,1,2,2,6,5,4,3,5fc00a11268eb941e7d8b066,QPABdbp7RFw
2,3,3,1,2,6,6,2,4,3,1,6,2,2,3,5fc00a11268eb941e7d8b066,O-h2PeR39PI
6,6,5,5,5,4,5,3,2,6,2,6,3,3,3,57a6891d8eccbc0001f39f89,AJKBKR6MPO0
5,6,3,6,5,6,5,6,3,3,1,6,3,5,6,5fc00a11268eb941e7d8b066,LmmNeskIG-c
4,3,2,2,4,3,1,5,5,6,3,6,5,5,5,60bb9dd521d84c33662850ae,Zl-50U1tsBM
2,3,4,3,2,3,4,2,3,5,3,5,3,2,3,57a6891d8eccbc0001f39f89,lBdS8UiKTGk
7,7,1,2,1,6,3,6,1,1,7,5,3,1,2,60b7be9f5e3d9290ded3bedf,qeFDbx2HsxQ
2,6,5,7,6,2,2,3,2,2,2,6,5,6,5,60bb9dd521d84c33662850ae,pdzliNhlqWI
6,5,3,5,6,6,5,5,2,2,2,6,3,5,4,5fc00a11268eb941e7d8b066,vfWn-Kp9-yA
2,3,2,2,6,5,3,2,3,3,5,4,2,3,2,5fc00a11268eb941e7d8b066,SlYasXQ36eE
2,3,3,2,1,5,3,2,3,4,3,3,3,2,2,56bb1e18724769000bb745f2,BohuEtYqfOA
6,6,6,2,6,2,4,4,6,6,2,2,2,4,4,5ea1950819664f04542a50bf,1svuTm2KSiw
6,6,6,6,6,3,3,3,3,3,3,5,4,6,3,56bb1e18724769000bb745f2,J1jTgT6DVfs
2,6,3,3,4,3,3,3,4,3,4,3,2,3,2,5ea1950819664f04542a50bf,Njz2KfUZ36o
2,3,3,3,3,3,3,3,3,5,5,5,3,5,4,56bb1e18724769000bb745f2,8Zc4RGbyQ8g
2,3,5,7,6,4,4,4,4,3,1,7,4,4,3,577d9254c6144900014a0083,yxkQMmtVeG8
4,3,3,7,4,4,4,3,4,3,2,4,2,4,2,577d9254c6144900014a0083,_R2heFBQC_8
2,6,7,6,5,4,5,5,3,4,2,6,2,4,5,5d979f377bc9750018a7a6bf,1y538s1N3To
1,6,6,6,6,6,6,2,4,6,5,3,5,5,4,608702d7661a76c56f62a02a,S6qGevXNPaw
2,7,6,6,6,5,5,3,3,2,2,6,3,6,2,5ba11949a896050001d50742,rjylcwEXkPU
2,6,6,5,6,3,6,2,4,3,1,5,2,5,4,6027cc78c597e0049f3e455d,2-m3SEGs0kM
3,2,2,1,2,5,4,2,3,4,3,4,3,3,2,60c114f1542c86cb1e3e7c86,k8oFPfgOkzI
1,2,6,3,3,6,6,3,6,6,3,6,5,5,5,6037a63eb08c240350cfd0db,HO-GyyhtDnA
2,5,5,2,3,4,3,5,5,5,3,5,3,3,3,60a6b2ed58d0aaed52f1dcf4,HO-GyyhtDnA
4,5,3,2,5,2,5,3,3,6,5,6,3,4,3,5bb0cc738f3bd70001e513e3,LgDsU1GONwI
1,2,6,3,3,6,5,2,6,7,2,5,6,5,1,608702d7661a76c56f62a02a,u0DskPo_-dQ
6,6,6,3,6,3,6,6,5,3,6,3,4,3,5,5f29ed73209c1b1a178602e3,V5-Q-DY8WFM
2,6,5,6,6,2,5,3,2,2,2,6,3,3,6,5fc93d0e16b69439e106238e,VIqv8YRVDuY
6,7,6,6,6,6,5,6,3,4,5,6,6,7,5,6284049591dc2c6570e93482,z3Rub01-9J0
3,7,6,7,7,3,5,5,3,4,3,6,4,5,5,5ebd495e39fb6f017b95054a,LHZKQoaZMpY
3,5,3,5,3,5,3,3,5,5,3,5,3,5,3,5d4d9ea8c088850019ec5b32,tqvV2uFPCfs
2,3,7,3,3,5,5,2,3,3,2,6,3,5,1,611a634c7e0e602c9a6b3ad1,rBnSfDaDVQI
3,1,6,2,2,3,6,2,6,7,3,6,3,5,6,5bb0cc738f3bd70001e513e3,c9iawUthtNY
2,6,5,5,7,3,3,2,5,3,3,5,3,3,2,612b5a2c55286e4cf74a63ee,oRr55oLW8Y8
3,5,3,3,5,3,3,3,5,3,3,5,3,5,3,5d4d9ea8c088850019ec5b32,oBedP34gnXw
1,5,6,3,5,4,5,1,3,2,2,6,2,4,1,608702d7661a76c56f62a02a,fzr246eEV-E
3,5,2,3,3,5,2,3,2,2,3,2,3,3,3,5d4d9ea8c088850019ec5b32,xbTNEkONzCo
5,6,7,5,5,3,2,3,3,2,2,5,5,6,3,611a634c7e0e602c9a6b3ad1,PowcVq11vCg
2,3,5,2,2,4,5,2,5,4,2,6,2,3,2,5c4afb7234ee9300011cbbfc,5PEpjVowR90
2,6,6,6,3,6,2,2,6,3,3,3,5,3,3,612b5a2c55286e4cf74a63ee,Zl-50U1tsBM
2,6,2,3,2,6,2,2,3,2,3,5,2,2,3,5fc93d0e16b69439e106238e,Zl-50U1tsBM
7,6,7,7,6,2,2,6,2,2,3,6,5,5,3,611a634c7e0e602c9a6b3ad1,bEWuMC5K7vQ
2,3,4,5,5,5,5,4,4,3,3,5,3,4,4,5c4afb7234ee9300011cbbfc,06_OXzp1jh0
5,5,5,4,5,5,5,6,3,4,3,5,4,5,4,60c114f1542c86cb1e3e7c86,ELVHeeDug4U
2,2,6,2,3,4,5,3,4,6,1,5,2,2,1,608702d7661a76c56f62a02a,ptE7EHKWG50
3,3,3,2,3,2,3,3,5,5,4,3,2,2,2,5f29ed73209c1b1a178602e3,4Hl1wINuquM
3,5,5,3,3,5,5,4,3,5,3,5,4,4,3,5ebd495e39fb6f017b95054a,ta_v_mzbMTg
3,5,5,5,6,4,3,5,5,6,6,4,5,5,6,5bb0cc738f3bd70001e513e3,2g5RT58wvMQ
3,3,3,2,2,5,3,2,3,5,3,3,3,2,3,5d4d9ea8c088850019ec5b32,dmqgI4JCEuE
1,3,2,2,1,6,2,1,2,3,3,2,3,1,2,616823f4aacb6e9b1cde751c,JGR4ryWa8u0
3,5,6,3,5,3,3,3,2,3,4,5,3,5,3,5d776e218a8d1d00166d36a6,c7zjMd_AlKo
3,2,4,2,2,4,3,6,3,3,7,6,5,2,7,5961076cee166f00019591bf,Or8zUkmZGNc
3,4,5,4,6,2,2,5,4,5,4,5,3,2,6,5dfc01544a2ad4918e665575,pdzliNhlqWI
5,7,6,3,7,2,3,1,6,6,3,3,5,5,5,612b5a2c55286e4cf74a63ee,cYszuGaptkk
3,3,5,1,3,5,5,3,5,6,3,5,4,3,3,611a634c7e0e602c9a6b3ad1,c3vselA9ELQ
3,3,5,5,3,5,6,3,4,6,2,5,3,2,2,608702d7661a76c56f62a02a,cYszuGaptkk
4,5,3,3,3,4,3,5,4,3,5,3,3,2,3,5c4afb7234ee9300011cbbfc,eIUvtChuEs0
6,7,6,7,7,3,6,3,2,3,3,6,4,5,5,5ebd495e39fb6f017b95054a,pdzliNhlqWI
5,3,2,2,2,5,3,2,2,2,2,2,2,2,2,5d4d9ea8c088850019ec5b32,q-7SBSxKxKo
3,6,3,6,6,5,3,2,2,2,3,3,2,5,3,5ba11949a896050001d50742,PjA-VYesTtw
5,4,4,5,6,2,3,6,4,4,3,4,3,4,5,5dfc01544a2ad4918e665575,cYszuGaptkk
3,3,2,6,2,6,5,2,6,6,5,4,3,3,3,60c114f1542c86cb1e3e7c86,HO-GyyhtDnA
5,6,3,5,7,2,4,6,2,3,3,3,5,4,5,5fea2e6613597c51a166f24d,j_4_Bw7FbR4
2,6,2,3,3,3,3,3,3,3,6,5,3,4,3,5f29ed73209c1b1a178602e3,tTmh2c2AtXw
5,6,5,5,4,5,6,6,3,6,3,6,5,4,6,5bb0cc738f3bd70001e513e3,sv3SUIunbL0
6,6,7,6,6,4,5,3,4,3,2,5,3,6,2,608702d7661a76c56f62a02a,2-m3SEGs0kM
2,1,5,2,2,4,2,2,6,6,6,6,6,2,3,5961076cee166f00019591bf,kxhDnxDm0RM
2,5,3,2,2,5,3,1,2,2,2,2,1,2,1,5d4d9ea8c088850019ec5b32,_OzTx2Sushc
3,6,6,6,6,3,5,5,3,4,3,6,5,5,5,5ebd495e39fb6f017b95054a,VIqv8YRVDuY
3,4,5,3,5,2,5,2,3,3,3,6,2,2,3,5b7924d8338a93000154ad21,2-m3SEGs0kM
3,2,2,1,1,6,6,2,6,6,3,5,3,1,4,5dfc01544a2ad4918e665575,HO-GyyhtDnA
1,2,4,1,2,2,5,2,5,4,2,6,3,3,2,5c4afb7234ee9300011cbbfc,YX2Ozh9Msf0
2,5,1,2,5,2,2,5,3,3,3,2,2,2,5,616823f4aacb6e9b1cde751c,Ik1vebgUXxA
6,6,6,6,7,2,3,3,2,2,2,5,4,6,4,6284049591dc2c6570e93482,WiZbb-QOStc
6,5,2,3,5,5,3,3,2,2,3,3,3,3,2,5d4d9ea8c088850019ec5b32,N-nPqprf5Yo
5,5,5,5,6,4,6,3,6,3,2,7,2,6,1,5961076cee166f00019591bf,v_nZmNvP9J4
2,3,3,3,2,6,6,2,3,6,2,3,1,3,2,608702d7661a76c56f62a02a,Zl-50U1tsBM
2,2,6,6,5,5,5,5,7,7,6,2,5,4,6,5f29ed73209c1b1a178602e3,d-jNkcovWPc
3,5,3,3,3,3,3,2,3,3,3,2,3,3,2,5d4d9ea8c088850019ec5b32,pdzliNhlqWI
3,5,4,5,6,5,6,2,3,6,1,6,5,6,2,608702d7661a76c56f62a02a,pdzliNhlqWI
3,2,3,5,2,3,6,5,3,2,2,6,2,3,2,5de0803843e90d0fcc462b13,cvvhKy1PFn8
3,6,3,7,7,3,3,5,2,5,3,6,3,3,6,60bb9dd521d84c33662850ae,cYszuGaptkk
5,6,3,3,5,3,1,3,2,3,5,5,2,5,2,57a6891d8eccbc0001f39f89,wxbvq4A02uQ
2,3,5,3,3,4,3,3,2,3,3,3,3,3,5,57a6891d8eccbc0001f39f89,sNRNopTkfXk
4,2,7,7,4,4,4,4,4,6,4,4,3,7,4,60b7be9f5e3d9290ded3bedf,Ey3HojynMqM
5,6,3,3,3,4,3,3,2,2,3,3,3,3,3,57a6891d8eccbc0001f39f89,EjxILHpT7I8
6,6,2,2,3,5,3,2,3,2,2,6,2,3,2,5fc00a11268eb941e7d8b066,1eojD029X8E
6,5,6,2,5,2,7,3,2,1,1,6,3,5,3,5de0803843e90d0fcc462b13,tqvV2uFPCfs
6,6,6,6,6,3,5,2,3,3,2,5,3,5,3,56bb1e18724769000bb745f2,2-m3SEGs0kM
3,6,5,3,5,3,3,3,3,3,3,5,4,5,3,56bb1e18724769000bb745f2,pdzliNhlqWI
6,6,3,3,4,4,4,2,5,5,3,2,2,4,1,5ea1950819664f04542a50bf,VFXSd8qc7Xk
1,6,2,1,1,6,4,2,6,6,3,2,2,2,2,5ea1950819664f04542a50bf,73s4SGvL1p4
4,6,3,4,4,4,4,2,2,2,2,4,2,4,2,577d9254c6144900014a0083,1y538s1N3To
5,6,3,3,6,3,6,1,3,3,1,5,2,3,2,60fd39605911cc95aa9b1b11,1y538s1N3To
4,3,1,7,5,4,3,4,6,7,5,4,3,4,7,60fd39605911cc95aa9b1b11,ulURkxonNpU
2,4,4,6,2,7,5,2,4,5,4,4,5,2,4,5d979f377bc9750018a7a6bf,XRclPERrLVc
1,1,5,3,2,4,4,3,6,6,1,4,2,2,2,577d9254c6144900014a0083,Z00vBKSQrgU
4,2,1,2,5,3,3,3,5,3,1,6,5,2,5,60fd39605911cc95aa9b1b11,-o98tc5dDUI
3,4,3,2,4,2,2,3,4,5,6,6,2,4,6,5d979f377bc9750018a7a6bf,_7-8YYf0dMA
1,3,3,5,4,3,4,4,4,3,3,4,3,4,4,577d9254c6144900014a0083,S2JB2aZDdgg
1,1,3,1,1,7,6,1,2,4,5,1,3,1,1,6110e8ea36e9b36a6ed2cebf,feHcsAdEcbI
2,7,3,2,6,4,4,2,3,2,2,6,1,4,2,577d9254c6144900014a0083,OrXJVDkRmis
6,5,6,4,6,5,4,3,2,3,1,6,2,3,1,5d979f377bc9750018a7a6bf,eL-YIdxfu3A
2,5,3,3,3,3,5,3,3,3,2,6,2,3,3,60e55bb59cfd0aa9803b4470,1eojD029X8E
1,1,5,2,2,3,3,1,3,2,2,2,3,1,1,6110e8ea36e9b36a6ed2cebf,90BHH9lni8o
2,3,5,4,4,4,3,3,4,5,4,4,3,4,4,5963c7e5c11b6a0001dc2421,_XU5qHsC4Aw
1,6,5,1,2,6,5,1,3,6,3,3,2,1,2,60fd39605911cc95aa9b1b11,xmZqmEXulA4
2,6,3,3,5,3,5,3,3,2,3,5,3,5,2,5f7e0c5f582257095a86ff6e,oRr55oLW8Y8
2,4,6,1,2,3,4,3,4,2,2,7,2,1,2,60d205ced0447ecd3d238b03,Se_WPWR0ZMU
3,2,5,3,3,6,6,3,3,3,3,5,3,3,3,60e55bb59cfd0aa9803b4470,WYtavoRz-Jc
6,7,2,2,1,4,1,1,1,1,4,5,1,1,1,5d979f377bc9750018a7a6bf,swnTr8-F3ic
5,4,2,3,5,4,3,5,2,5,2,5,6,3,2,60fd39605911cc95aa9b1b11,mkap8fCTUKs
4,4,5,4,4,5,4,4,4,6,4,6,6,4,4,577d9254c6144900014a0083,NajVEu7_lQU
5,6,5,5,5,2,3,6,2,2,3,6,5,5,3,60e55bb59cfd0aa9803b4470,esX6Xb_7WyM
1,2,3,1,1,5,2,1,3,1,5,1,3,3,1,6110e8ea36e9b36a6ed2cebf,kxhDnxDm0RM
5,5,4,5,4,4,5,2,4,4,2,5,3,4,3,5d979f377bc9750018a7a6bf,XDf_J2ajI7Q
1,5,4,5,6,4,4,4,4,6,3,6,4,4,5,577d9254c6144900014a0083,fzl2R57Xsx0
3,3,5,4,4,2,2,3,5,6,3,3,2,4,6,60e55bb59cfd0aa9803b4470,9IDLZyqx-60
5,4,5,5,5,4,6,2,2,3,4,3,2,4,4,5d979f377bc9750018a7a6bf,Jq4T0dXB_60
7,6,1,5,5,4,2,5,1,3,2,5,3,2,5,5e5bd0b15bb3123a2e2a2c07,yVNl_oSo7bI
2,3,6,4,5,5,5,4,3,6,5,3,3,2,3,60d205ced0447ecd3d238b03,_tNKC2D_DK4
2,3,4,3,3,5,3,3,5,5,3,6,3,3,3,59e4b3a1896cfc0001921095,jBIWrAAq-3Q
3,3,2,2,3,5,5,2,3,3,3,3,3,3,3,60e55bb59cfd0aa9803b4470,76xq8R9cEOI
3,3,3,4,5,5,5,5,5,5,5,5,5,4,6,5f7e0c5f582257095a86ff6e,Sk5kM8XiXkk
6,3,5,5,5,4,2,1,1,1,1,3,3,5,2,5963c7e5c11b6a0001dc2421,JU2XXwkCav4
1,1,2,1,1,7,6,2,3,1,1,3,2,1,1,6110e8ea36e9b36a6ed2cebf,tNru1d6XMuY
3,4,5,3,2,5,4,2,2,4,6,4,3,2,3,5d979f377bc9750018a7a6bf,Zl-50U1tsBM
2,2,3,3,3,5,4,1,3,6,4,7,4,2,2,60fd39605911cc95aa9b1b11,HWp1y2cHrgo
5,6,3,2,6,3,5,2,2,2,1,6,4,5,2,5f196e2fab8a9003090bd474,s7Bws_0BJxs
3,5,4,4,4,4,4,3,4,3,3,5,4,4,4,59e4b3a1896cfc0001921095,L90gLiPafb4
3,3,5,5,5,3,4,3,3,2,2,4,4,4,3,5963c7e5c11b6a0001dc2421,YwJMELJf754
3,2,3,1,2,6,5,1,5,3,2,3,1,3,3,60e55bb59cfd0aa9803b4470,5KIK9JG9Ebs
7,7,6,4,6,5,4,2,2,1,5,6,2,3,2,5810f69c7d3e6d0001df29a5,Rk2yWHQjYJI
3,4,5,4,5,2,2,3,5,4,5,4,4,4,5,5d979f377bc9750018a7a6bf,VIqv8YRVDuY
3,7,7,7,7,3,5,4,3,2,2,2,4,4,4,5ebd495e39fb6f017b95054a,2-m3SEGs0kM
3,3,5,4,5,5,4,5,3,3,3,5,4,3,3,5bb0cc738f3bd70001e513e3,XQ6Cm2sXveU
2,2,1,2,2,2,5,1,5,3,2,2,1,1,2,616823f4aacb6e9b1cde751c,a1F2Vm6lVNU
2,2,6,4,5,5,5,6,6,6,6,3,6,6,4,5961076cee166f00019591bf,l0DF8slvlls
5,6,4,5,7,2,7,2,4,2,1,6,2,3,3,60b7be9f5e3d9290ded3bedf,viov3zTevto
1,3,7,6,6,3,6,6,3,2,3,5,2,6,6,5de0803843e90d0fcc462b13,wI1q70-bcQE
2,3,4,3,3,3,3,3,2,3,3,5,3,3,3,57a6891d8eccbc0001f39f89,Lb1VBf2Fykc
6,5,5,6,6,6,6,7,2,1,1,6,3,3,4,5fc00a11268eb941e7d8b066,2-m3SEGs0kM
6,6,3,4,5,3,3,5,2,3,5,5,3,3,4,57a6891d8eccbc0001f39f89,my2MceeTLxc
6,7,6,6,7,2,6,3,5,6,6,3,3,5,3,5de0803843e90d0fcc462b13,RWhvhHg8JnU
3,2,5,6,4,4,6,6,3,3,7,2,3,4,4,60b7be9f5e3d9290ded3bedf,dmqgI4JCEuE
6,5,4,3,4,4,3,3,2,5,3,5,3,3,2,57a6891d8eccbc0001f39f89,VhOKmLf9JY8
7,7,2,2,6,2,7,2,1,1,7,7,2,2,2,60b7be9f5e3d9290ded3bedf,h0TPYyam0-c
3,3,2,4,2,6,6,2,3,3,2,5,2,1,3,5fc00a11268eb941e7d8b066,HO-GyyhtDnA
3,7,3,7,7,1,6,6,3,2,2,6,5,4,6,6057810acf80d91784eb5b15,9rz8E3s3CUY
6,3,4,4,4,6,5,2,4,1,1,3,5,3,1,6057810acf80d91784eb5b15,ocMZASGjbhg
6,6,2,3,6,3,5,4,5,3,6,2,4,3,3,60b7be9f5e3d9290ded3bedf,_7-8YYf0dMA
7,7,1,7,7,2,7,7,1,1,3,3,1,1,1,5d432a9dfc19f8001a2964e7,Q59nlktSIkw
7,7,6,7,7,2,7,7,3,1,1,7,3,7,7,6057810acf80d91784eb5b15,ttsmGXduEb0
3,2,3,3,6,5,1,1,6,5,7,3,2,3,6,5de0803843e90d0fcc462b13,cYszuGaptkk
3,5,3,5,6,2,7,4,2,2,5,5,3,3,5,60b7be9f5e3d9290ded3bedf,-BaTPbE0Gdo
3,5,3,6,6,2,6,5,2,2,3,6,3,3,2,5de0803843e90d0fcc462b13,pdzliNhlqWI
4,3,4,7,2,5,6,5,1,4,3,6,3,7,2,5d432a9dfc19f8001a2964e7,5PEpjVowR90
3,6,3,2,6,2,5,1,6,5,6,3,3,6,5,5de0803843e90d0fcc462b13,VIqv8YRVDuY
7,7,7,7,7,1,7,7,1,1,1,1,1,7,1,5d432a9dfc19f8001a2964e7,MbDAn99yLwA
4,4,6,5,6,4,4,4,4,4,4,6,6,6,6,601969ac51c0bc0556499ddd,x75PlcuAiNc
6,5,5,4,6,3,6,2,2,2,1,7,3,5,3,60b7be9f5e3d9290ded3bedf,2-m3SEGs0kM
2,7,6,6,6,5,4,5,3,3,4,6,6,6,6,601969ac51c0bc0556499ddd,6cYp20jojU0
7,7,7,7,7,1,4,5,1,1,1,7,3,6,3,5d432a9dfc19f8001a2964e7,K1T7llOr_VQ
1,4,4,2,4,4,2,2,4,3,3,6,5,5,5,601969ac51c0bc0556499ddd,_3GbX2_IaI8
1,3,7,2,2,5,6,2,6,3,3,5,3,6,6,6057810acf80d91784eb5b15,dp-qHTDVsLc
1,3,7,6,7,4,6,6,1,1,3,6,5,7,3,6057810acf80d91784eb5b15,FsItakNM2wI
3,1,7,1,3,4,7,2,4,7,4,1,1,1,1,5d432a9dfc19f8001a2964e7,kxhDnxDm0RM
7,3,7,7,1,4,4,2,1,1,1,7,1,4,1,5d432a9dfc19f8001a2964e7,-SEKfzdaIK0
4,3,6,7,7,7,7,7,7,7,7,1,6,6,7,6057810acf80d91784eb5b15,bBSU7U9f98w
1,7,7,7,7,1,7,7,1,1,1,7,4,2,1,5d432a9dfc19f8001a2964e7,PVsSoRwd0Qo
1,7,7,1,7,4,1,1,1,1,1,7,4,7,1,5d432a9dfc19f8001a2964e7,QV2snXd5ZlQ
4,3,6,4,5,3,4,3,6,6,6,6,4,5,6,5b82e33f184f45000155f0ba,mO1kljD_Aa4
3,4,3,3,3,6,5,3,3,3,5,2,4,3,2,6057810acf80d91784eb5b15,XRclPERrLVc
3,4,4,3,6,4,4,3,2,2,2,6,5,5,4,601969ac51c0bc0556499ddd,pdzliNhlqWI
4,1,4,7,7,4,4,4,4,4,4,4,4,4,4,5d432a9dfc19f8001a2964e7,cYszuGaptkk
3,4,7,3,6,4,4,3,7,7,6,7,7,4,4,601969ac51c0bc0556499ddd,HO-GyyhtDnA
4,4,4,7,4,4,4,4,4,4,4,4,4,4,4,5d432a9dfc19f8001a2964e7,HO-GyyhtDnA
7,7,7,7,7,1,7,7,1,4,7,7,4,7,6,5d432a9dfc19f8001a2964e7,VIqv8YRVDuY
6,6,5,5,5,3,4,5,2,2,3,4,4,4,3,5b82e33f184f45000155f0ba,lH9eT078eJc
1,3,3,5,3,4,6,2,4,1,1,7,3,5,3,6057810acf80d91784eb5b15,CNuIw1S2OMM
4,4,6,5,6,2,6,5,5,3,5,4,4,5,6,5b82e33f184f45000155f0ba,lHmmtj8270k
2,3,5,4,3,4,4,3,7,7,6,4,4,6,6,5b82e33f184f45000155f0ba,VLM53mDZT4U
6,6,6,5,6,4,4,6,2,6,4,4,6,4,6,5b82e33f184f45000155f0ba,GNLdz_GH8fs
3,5,6,6,6,4,3,4,3,3,4,4,4,4,3,5b82e33f184f45000155f0ba,7PXUuEIDJnE
4,4,6,4,3,6,4,4,7,6,4,4,4,4,6,5b82e33f184f45000155f0ba,Zl-50U1tsBM
3,6,5,4,5,4,6,4,3,2,3,5,5,5,5,6057810acf80d91784eb5b15,pdzliNhlqWI
4,3,4,4,4,4,4,4,7,7,5,5,4,4,6,5b82e33f184f45000155f0ba,cYszuGaptkk
4,4,2,4,4,6,5,3,3,3,4,3,3,3,5,5e33e9b555c80a3b1a42693d,MWu6UulTTA4
3,6,3,5,6,4,4,6,2,2,3,4,6,4,4,5e33e9b555c80a3b1a42693d,6NL_inUJ-yE
1,2,2,1,2,6,2,2,5,4,1,2,1,2,1,5e33e9b555c80a3b1a42693d,xmZqmEXulA4
1,5,3,2,2,5,3,2,4,3,2,2,1,2,1,5e33e9b555c80a3b1a42693d,IdUirgutDgk
3,5,3,5,6,5,5,4,3,4,2,6,2,4,3,5e33e9b555c80a3b1a42693d,6yR2CgfoRbo
2,3,6,1,1,5,7,2,7,7,3,2,5,3,3,612b5a2c55286e4cf74a63ee,HO-GyyhtDnA
6,6,5,5,7,2,3,6,1,1,2,5,3,4,6,5fc00a11268eb941e7d8b066,Nvc5N3L3yjA
2,3,6,6,4,4,5,4,2,3,6,4,2,3,3,60b7be9f5e3d9290ded3bedf,P1TUfuacr-s
3,2,7,2,3,6,3,2,3,4,5,3,2,6,6,5de0803843e90d0fcc462b13,yRUiwRKk6QM
2,5,3,3,3,3,3,3,2,3,2,5,3,3,3,57a6891d8eccbc0001f39f89,Jj-N2q3MRIc
